Normal,Ref failure
0.7520804344131355,0.3149457310291969
0.9776935581907892,0.3516969704929547
0.9813389216399554,0.3645708072643581
0.9835783257795085,0.37749590526348653
0.989170578478419,0.4092383849676535
0.9898185321267142,0.4273433652863362
0.9909806889910102,0.42866990951274464
0.9910404148362871,0.4299172148597562
0.9910453164866845,0.4309953660195217
0.9921451893048558,0.4459031199817134
0.9923521833467427,0.45730632206521304
0.9923611519883122,0.4578192263810965
0.993267893225443,0.46356063295847316
0.9942363027259268,0.46404780748078034
0.9944612378817137,0.4643303460395649
0.9948445793421496,0.4688621843868028
0.9949402529475212,0.4715320394338046
0.9956148588445537,0.47280611083702906
0.9956887182688091,0.4808051718465426
0.9957118890568893,0.48159559906368776
0.9957227972261194,0.49334250042274674
0.9957660262823423,0.49546258727817705
0.995936922473136,0.496630892106251
0.9959994317585897,0.4978802532880289
0.9963580294357112,0.5000715518238961
0.9966955970587975,0.5015414259337978
0.9971064727275547,0.5074921492514519
0.997167956893993,0.5090836078121255
0.9971716567950987,0.5093508641719897
0.9973179050574731,0.5124812091546592
0.997467064259669,0.5222787855039707
0.9975321762555471,0.5231284974303569
0.9976365664915102,0.523656897840397
0.9978357641137158,0.5248960975991939
0.9982017126424165,0.5249161510969385
0.9982436599948494,0.5273576498881059
0.9982762036041714,0.5308291185411531
0.9983257800901515,0.533566402853167
0.998334465167979,0.5365487037015566
0.9984156168962083,0.5380800088191355
0.9984524631285845,0.5422291008661504
0.9984651584674974,0.5422634968293922
0.998500785145893,0.5432434089988052
0.9985103314908236,0.5462410639655855
0.9986181405633746,0.5474845484602637
0.9986241309599092,0.5528423767271207
0.9986582857836007,0.5574231159249923
0.9987454966415094,0.5617616380407713
0.9987539758374955,0.5621109904108902
0.9987599383442364,0.5662990911447435
0.9988019951583507,0.566719396026466
0.998814774171177,0.5686250674278825
0.9988229913715111,0.5689766419613005
0.9988300206011506,0.5698089519266574
0.9988331118295053,0.5728654092291112
0.9988349129191301,0.5732809030942958
0.9988519845729907,0.5733617883709157
0.9988542021481521,0.575258131657818
0.9988802481861255,0.5790568290848401
0.9988835616503388,0.581625932265929
0.9988978401271281,0.5829877591395749
0.9989043022255407,0.583667249325172
0.9989086268409698,0.5843787602622905
0.998921089663853,0.5859627306510793
0.9989251991843596,0.5872158873055499
0.9989284702420017,0.5884824046619397
0.9989292244976186,0.5918016071894471
0.9989327695947433,0.5934612983884617
0.998932969321459,0.5939006671194612
0.9989370726396923,0.5944510513032688
0.9989436155450875,0.594539681598944
0.9989522162905466,0.5967902192558949
0.9989628995059617,0.5991392102797356
0.9989749735973917,0.6033288176030689
0.9989835691455949,0.6065664641995538
0.999004638074072,0.6078932071148712
0.9990462045549537,0.6092781841416801
0.9990524265401692,0.611418845445675
0.9990643844009002,0.6129601236130167
0.9990646611597703,0.6139786471662853
0.9990678378577186,0.6151518870553725
0.9990699273990133,0.6157720712608559
0.9990960301067808,0.6159296682929742
0.9990977232336493,0.6179431754315057
0.9990990022338,0.6190221146324533
0.9991127920278512,0.6190282066916153
0.9991140500832815,0.6190796373790536
0.9991143720368342,0.6195702993195367
0.9991221619965306,0.6198847271000856
0.9991306697684725,0.620993624211222
0.9991311697562161,0.626730840813029
0.9991343641327628,0.627304788604004
0.9991358572168826,0.6276876646244804
0.9991384190093963,0.6283569621655215
0.9991401936231933,0.6297022811365826
0.9991443616740866,0.6305810988887202
0.999157072643527,0.6322325711059238
0.9991618393979402,0.6325814058820789
0.9991666188680719,0.634760465556596
0.9991743995745438,0.6347751295123873
0.9991835583544058,0.635003478655197
0.9991983310894571,0.6354797222683715
0.9992128327816654,0.6359719173310603
0.9992225787065627,0.6399456445449464
0.9992602907171341,0.6410298393184592
0.9992683223007678,0.6425654757579303
0.9992761321598015,0.6440393374008445
0.999288873911095,0.644102788810676
0.9992997056013525,0.646220063353137
0.9993034886647254,0.6464596782237928
0.999314014502035,0.6468473989800363
0.9993186815015274,0.6472466706708409
0.9993455671758298,0.6492761386936978
0.9993513475581259,0.6501932086990656
0.9993698384947459,0.6516290675314234
0.999388074106999,0.6518275538682374
0.9994023420782678,0.6518586204039141
0.9994029894065186,0.6536200344640652
0.99940586906348,0.6542963774300206
0.9994071838545062,0.6587202401090735
0.9994190452084228,0.6587424248815097
0.9994280100418853,0.6596781894243151
0.9994300429039303,0.6597898180126454
0.9994320153702222,0.6617243359858354
0.9994321281801261,0.6628695919010742
0.9994340605909153,0.6631865757510575
0.9994370650468424,0.66379200532277
0.9994377410449465,0.6638165254807182
0.9994408121876629,0.6639056031945649
0.9994424882023567,0.6655814867383004
0.9994435564370542,0.6669622370679512
0.99944801630847,0.6694698728841991
0.9994522157179523,0.6701615619029254
0.9994611134834434,0.6706604715836155
0.9994611662258883,0.6710683351606181
0.9994712875887222,0.6712654473568425
0.9994743022224059,0.6716896259652254
0.9994764222253064,0.672376452774289
0.9994778703643632,0.6735108015371577
0.9994949859795004,0.6735461578206925
0.9994956086811182,0.6749078025435233
0.9994961589190551,0.6760938603924651
0.9994969309789062,0.6770074896212706
0.9995018682936255,0.6771030352097828
0.9995023130146095,0.6771152354799401
0.9995068386533991,0.678013763661361
0.9995090135072483,0.6781697613212503
0.9995108650824841,0.6782938573826662
0.9995120266713876,0.6793879224510488
0.9995123681337923,0.679413528336644
0.9995150391048578,0.6801968374462775
0.999516911402238,0.6805590300868514
0.9995182157478207,0.6829848814660311
0.9995189529236476,0.6835485420876786
0.999522426050516,0.6848393695250512
0.9995230704288137,0.6856207063681405
0.9995243197445528,0.685784200857368
0.999524433745375,0.685923095098961
0.9995277419761922,0.6870818312959682
0.9995316424970656,0.6878561939673378
0.9995363711041781,0.688086587203687
0.9995379907173085,0.6881533877002302
0.9995405064042451,0.6884432671607716
0.999542804629145,0.68863862720538
0.9995502448535892,0.6892911285293313
0.9995525632966621,0.6894161914437553
0.9995568663611689,0.6902889636616799
0.9995578383056117,0.6904427865351495
0.9995582859240758,0.6917011210486133
0.9995623207017268,0.6918056626825897
0.9995670469609007,0.692431295477155
0.999567456650418,0.692703026143989
0.9995679777934087,0.6935909153664197
0.9995695538720804,0.693772381252002
0.9995710433760199,0.6941637321118981
0.999572120503058,0.6951794291850735
0.9995735463644183,0.6952069174069027
0.9995772425890729,0.6956058221262551
0.9995792391464782,0.6956291684221931
0.9995801774997041,0.6965247459474828
0.9995805481898664,0.6968309645905688
0.9995829956390043,0.6968354079825791
0.9995856005792442,0.697743853404841
0.9995907209473932,0.6979852214743119
0.9995923816387107,0.6983245072587925
0.9995952656533966,0.6988700388358623
0.999596475716244,0.6994534683003394
0.9995985833167482,0.6998099290242155
0.9995989054653318,0.7002693959833919
0.9996002158550247,0.7014301971834502
0.9996004681342262,0.7015541911449699
0.9996023671413691,0.7024072545596058
0.9996024221497958,0.7026229110544222
0.9996073782069018,0.7028710302306906
0.9996081222698588,0.7033173531723051
0.9996086247917259,0.7033259938884956
0.9996087402100847,0.7035095830891
0.9996142820935078,0.7037101981548002
0.9996192722676084,0.7046705203422623
0.9996225292984656,0.7052559672416587
0.9996233687161719,0.7056045599711331
0.9996243523122441,0.706046900529129
0.9996282826246038,0.7062781494882577
0.9996324892490293,0.7082783259136207
0.9996392993006129,0.7095251306024353
0.999642153994236,0.710103785664767
0.9996472042870538,0.7101494132378446
0.9996484178162299,0.7103516411583992
0.9996497041577109,0.7106317744492735
0.999651885423652,0.7115169512788034
0.9996537700708625,0.7115859676218548
0.9996550812347924,0.7118453884743736
0.9996579452841868,0.71184808126353
0.9996582037086085,0.7123950030243655
0.9996600012770653,0.7129048974713574
0.9996623690749039,0.7129721208967965
0.9996656206671197,0.713982436169551
0.9996671882265394,0.7142687808624317
0.9996684207553282,0.7147593834691048
0.9996749152987066,0.7168462835898012
0.9996767228476592,0.7176551887749394
0.9996874521211013,0.7194788758454044
0.9996904560470079,0.7194986185722295
0.9996924767352589,0.7197904094083808
0.9996932846999822,0.7198288963231854
0.9996940380708901,0.7213420973534619
0.9996949481160884,0.7218944998557539
0.9996995138636798,0.7222979605681739
0.9997067072644384,0.7228133867180631
0.9997075796450551,0.7230155265218614
0.9997078576066372,0.7230772150016636
0.999714590349698,0.7233139853774813
0.9997176029414689,0.7235525477136437
0.999717966466014,0.7236600147991341
0.9997184469780774,0.7238014354654334
0.9997195338988177,0.7241438647808223
0.9997203677448774,0.7242891274351122
0.9997203763775807,0.7248589996052384
0.999720668276247,0.7249377153320782
0.9997219146460957,0.7249934578723147
0.9997219670583434,0.7273009984692342
0.9997234530434815,0.7277106772452955
0.9997238652370671,0.7277217543788329
0.9997238848279547,0.7285356456912658
0.9997262965048993,0.7285747604271409
0.999728212584811,0.7293961385077747
0.999733022644941,0.7294819521381305
0.9997333989454842,0.7300586448144477
0.9997337191682606,0.730686088637172
0.9997339838109582,0.7310283539544766
0.9997348957511355,0.7312696283825643
0.9997362933721119,0.7314918147275162
0.9997368471816757,0.7323904577864075
0.9997377600700016,0.7328639461623208
0.9997431398774508,0.7337581112141611
0.9997452063238051,0.734167693086617
0.999745754692238,0.73425910519595
0.9997492473452178,0.735488569252853
0.9997498117768148,0.7358732792233904
0.9997498335606853,0.7381593624142329
0.9997507456434807,0.7383471118512026
0.9997509513584287,0.7386993548533924
0.9997579532976195,0.738712979940586
0.9997609036861723,0.7388311095194238
0.999761355847015,0.7391543331031163
0.9997614982373224,0.7392281022920183
0.9997627011410877,0.7406495474329102
0.9997627983709811,0.7425672760709565
0.9997635321720473,0.7434541187262937
0.9997646933529887,0.7440819567397063
0.9997654867668159,0.7443946003863262
0.9997672804729283,0.7456788742976259
0.9997685514283171,0.7458741785441454
0.9997706983434779,0.7474735108143101
0.999771434720372,0.7485513762733723
0.9997719973995132,0.7487756274568045
0.9997725861817297,0.7498893044484443
0.9997746852069996,0.7498945277010327
0.9997782192646398,0.749929388556803
0.9997786152598221,0.7499429025187397
0.9997787319383806,0.7499520801744715
0.9997787508408216,0.7502817384407588
0.9997805155017279,0.7526160622167629
0.9997806358078409,0.7527921165104854
0.999781652700272,0.7534580112032048
0.9997820181092926,0.7535874788953401
0.9997821900968556,0.7538969318463375
0.9997824005132585,0.754230986272635
0.9997828343706657,0.7551656638895878
0.9997848161521536,0.7561368389177817
0.9997853948828513,0.756174023454661
0.9997858096236978,0.7561815552605231
0.9997862687989866,0.7562610903171314
0.9997877067700929,0.7565154830221386
0.9997881801116215,0.7568236668807328
0.9997881873430542,0.7569156459585791
0.9997894295407069,0.7575947692712316
0.9997909909781321,0.7580804014348018
0.9997923847857222,0.7586727666029175
0.999793566112958,0.7586967730077441
0.9997936932150522,0.7587456624323627
0.9997946683245499,0.7588145940865352
0.9997969860803936,0.7590970074250895
0.9997974659609089,0.7593730925638553
0.9997977443793743,0.7602109957832639
0.9997993250236495,0.7604046671079084
0.9997994881411449,0.7613540971783758
0.9997994951273229,0.7617312465009445
0.9997996437916322,0.7617965997086871
0.9998002628198992,0.7618048068086087
0.9998009670238446,0.7619354756262391
0.9998013819542076,0.7619617795821457
0.9998039044119919,0.7621710899286435
0.9998044985853084,0.7630052124880986
0.9998045703536835,0.7630569696488939
0.9998047917075056,0.7633794476490503
0.9998054350314627,0.7634757231550293
0.9998056492073899,0.7639845494761335
0.999806356968179,0.7649684360331046
0.9998079399195048,0.7652486891843966
0.9998080472343783,0.7655092393289479
0.9998082357839051,0.7656662768645055
0.9998090455525629,0.7657329345770005
0.9998108034497295,0.7658686505861758
0.9998108289125845,0.7660511929509535
0.9998116141370342,0.7666078426866565
0.9998120328084389,0.7673416214250499
0.999812790539135,0.7678885052102723
0.9998128898932742,0.7683413178757614
0.9998131583091037,0.7687640601758567
0.9998146566200892,0.7694448041212143
0.9998153250330633,0.7701897245652295
0.9998158355786181,0.7702829825561603
0.9998180837653209,0.7703712953552433
0.9998184334417669,0.7704389900760976
0.9998193273560271,0.7712857354313915
0.999820156261724,0.7713326781554642
0.9998204485590879,0.7722059239741076
0.999821096956223,0.7723151134069359
0.9998211820667057,0.7729772562737361
0.9998227524034513,0.7732910360402718
0.999823624251968,0.7733136194168548
0.9998241820101765,0.7733945311626924
0.9998248528752601,0.7737768262713267
0.9998253304454415,0.7738385496559317
0.9998258944536713,0.7742297241331206
0.9998279117188078,0.7743929260033608
0.9998291884003521,0.7748619815332698
0.9998299734624072,0.7754058672805979
0.9998346814185255,0.7757037184076873
0.9998351930844943,0.7757832382037955
0.9998357559353628,0.776105585284665
0.9998369353023937,0.7767249048597771
0.9998369580842273,0.7769792994572232
0.9998371372116354,0.7771686293832888
0.9998383221624753,0.7773013241299053
0.9998406380688948,0.7773646308480797
0.9998411008043092,0.777365771950133
0.9998416003395173,0.7774391419072477
0.999841634498548,0.777457803543661
0.9998417881423641,0.777863419268354
0.9998419022508529,0.7779253905227346
0.9998422800451283,0.7782993928373589
0.9998427593054341,0.7784111907821107
0.9998430461256775,0.7792546313373697
0.9998436523185601,0.7818582693726914
0.99984422579379,0.7824223077983513
0.9998459845518596,0.7830481578929182
0.9998472732098024,0.783392577496514
0.9998473822864544,0.7840553364930464
0.999848811889345,0.7841739130483034
0.9998494276822786,0.7843205494862803
0.9998494587192939,0.7846380218528265
0.9998500807545468,0.7847260319329638
0.9998527716979965,0.7850874882539027
0.9998529044518087,0.7855046390084871
0.9998529951898288,0.7855200456378342
0.9998530130805736,0.7855588173995494
0.9998531097589676,0.7870058317095855
0.9998533368704174,0.7870183722292607
0.9998533969884671,0.7876855260170309
0.9998539896483911,0.7881639609459186
0.999854460983245,0.7882677360820232
0.9998554880981791,0.789662425584825
0.9998568908277808,0.7897009597755243
0.9998572067045906,0.7897468599580648
0.9998589837265335,0.7902591530065148
0.9998597678164792,0.7905426257783442
0.9998613860799228,0.7905583805127185
0.9998617490898402,0.7906248806704783
0.9998622903010057,0.7909656156677842
0.9998624393220423,0.7911191381864122
0.9998629572396808,0.7913337789763135
0.9998630396287531,0.7915793210161075
0.9998661706873352,0.7917575305685184
0.9998665643002821,0.7920479198625433
0.9998667097207811,0.7921735337511784
0.9998668945473514,0.7929578604290874
0.9998672386450574,0.7936476226864948
0.9998679253509258,0.7941796489297637
0.9998680709854199,0.794305924069624
0.9998680943840357,0.7943463839972154
0.9998682105622113,0.794844133454446
0.9998686966753716,0.7950183630886328
0.9998688333624071,0.7953522515787117
0.9998688726578192,0.7962569935021436
0.9998692779860132,0.7969796301550472
0.9998693273825522,0.7972910896316957
0.9998703940099662,0.7985009684764347
0.9998721819331005,0.7991463289089253
0.999873035289566,0.7998125983200306
0.9998734597922324,0.799921861053006
0.999873631080872,0.7999657479628959
0.9998738723929963,0.8003982135124199
0.9998741216083953,0.8011022321481778
0.9998742320472452,0.8011125323640675
0.9998748271060538,0.8011465161362861
0.9998756511339852,0.8014295413769941
0.9998759963885816,0.8018397867277406
0.9998761894965481,0.8019621567037383
0.9998762046376279,0.8024368697412667
0.9998763997599525,0.8026046425624384
0.9998771234296819,0.802676028066154
0.9998773945909404,0.8027892408046609
0.9998788274502234,0.8027967319127787
0.9998788453400321,0.8035462040646619
0.9998789934039327,0.8039643150464049
0.999879531874685,0.8041777145619955
0.9998801469558136,0.8043892995855968
0.9998816375498649,0.8048009645168221
0.9998818936810644,0.805012482258598
0.9998831033699299,0.8056552618268314
0.9998833702263993,0.8058510080270016
0.9998839725443958,0.8069069092071812
0.9998850395050866,0.8069442129866318
0.9998864260520115,0.807407467655388
0.999886558309646,0.8082836258135235
0.999887500309999,0.8084580034901339
0.9998882684108249,0.808521940801707
0.9998891010292402,0.8085743781912491
0.9998891930895071,0.8086198622964604
0.9998896821782397,0.808687154966028
0.9998897347340462,0.8088266307328092
0.9998900808059078,0.8089705016430351
0.9998906387517023,0.80900166912508
0.999890648697069,0.8094903459437415
0.9998912132936879,0.8095667341235397
0.9998913586057584,0.809761297597646
0.9998921664113033,0.810032299594781
0.9998924416168388,0.8105818450857474
0.9998927003456968,0.8106047097413889
0.9998935332991973,0.8109209077352992
0.9998937083403735,0.8110191862827989
0.9998938778336134,0.8114216525610563
0.9998941247070616,0.8122487724898431
0.9998941518637803,0.8129618455984033
0.9998943015565366,0.813010571411965
0.9998949555286966,0.81317896619305
0.9998949595767608,0.8140758793950476
0.9998957640572114,0.8142183713793922
0.9998960579337708,0.8143626703454819
0.9998964176510284,0.8148488587240257
0.9998965998994443,0.8151815540183522
0.999897215874337,0.8152385691180417
0.9998979459615781,0.8156404676031873
0.9998980236920668,0.8156432278524844
0.9998980530085446,0.8157909012625102
0.9998983969832448,0.8157929720918465
0.9998985734073015,0.8158879237146984
0.9998988903480018,0.8163010762233829
0.9998992633433442,0.8166348450277616
0.999900024037944,0.81705042971502
0.9999003171783952,0.8172081836921322
0.9999004504406025,0.8172867027836401
0.9999013012711825,0.8173620237149235
0.9999014195122373,0.818165770311938
0.9999025854043773,0.8184633594072205
0.9999027416643257,0.8184654896643356
0.999902781544932,0.8185733114713041
0.9999034942114803,0.8187835467227228
0.9999035997957532,0.818869604514721
0.999904055622898,0.8189784077520528
0.9999041405576328,0.819473567249353
0.999904269248887,0.820258107865452
0.9999047028279189,0.8206052970577326
0.9999060686954486,0.8210679586347553
0.999906078170181,0.8212348308312233
0.9999063842823365,0.8215049423115057
0.9999070464137649,0.8216220299758938
0.9999071104374592,0.821706331957942
0.9999072458085456,0.8222206418349254
0.999907430623095,0.8223133467468062
0.9999075833620562,0.8224078462859028
0.9999079478456676,0.8224854555140808
0.9999086290486486,0.8226308151469778
0.9999089101356944,0.8229016525958909
0.9999092410820691,0.8229178594540069
0.9999092627757639,0.8233213182347275
0.9999095376840066,0.8233731465224712
0.9999104299005294,0.8233981807287584
0.9999105076772168,0.8235947247744738
0.9999107156938412,0.8237153775783037
0.9999107561446334,0.8238076564561462
0.9999112187004693,0.8240173162253327
0.9999115546768425,0.8241260220613013
0.9999116855391609,0.8242793700903551
0.999911709944144,0.8243709636992587
0.9999119619638971,0.8246449745736524
0.9999123956196425,0.8246490402472875
0.99991276955538,0.8250617227285743
0.999913081789647,0.8254784656746909
0.9999132039652472,0.8256109216838521
0.9999136612244064,0.8256523149461032
0.9999139386535653,0.8256539454193462
0.9999142870031584,0.8258645637953845
0.9999145162188955,0.8265288284156188
0.9999145439301742,0.8266326348320867
0.9999152117650797,0.8266761942329367
0.9999168002339817,0.8266911711434244
0.9999176040016857,0.8270654795509781
0.9999177605196732,0.8271589454944827
0.9999178691387564,0.8278630918704782
0.9999179657704298,0.8279058777647763
0.9999181482059957,0.8280036326769956
0.9999181581912702,0.8281266800455331
0.9999182870736303,0.8284769306690775
0.999918289699819,0.8285559130892373
0.9999182986374101,0.8286746342275024
0.9999183826658754,0.8288898757320677
0.999918616553639,0.828909044306827
0.9999196295474893,0.8292172084934866
0.9999196864646828,0.8292316986101466
0.9999197115967539,0.8298840795365526
0.9999212844354214,0.8300638978962677
0.9999213900640922,0.8301993372434571
0.999921703995875,0.8303283492572855
0.9999218273977026,0.8306146056438628
0.9999219364372318,0.8306829312677775
0.9999222783815772,0.8313467512797386
0.9999226321528342,0.8314272921433472
0.9999229270344351,0.8316584470227949
0.9999229836129552,0.8316797159262299
0.9999230251784985,0.8317117741849878
0.9999231317152729,0.8323777880309087
0.9999233979053871,0.8323920823700345
0.9999234874367362,0.8324098837192916
0.9999238589821073,0.8324263906751495
0.9999240705643463,0.8332269000062199
0.9999241351917968,0.8333224630850211
0.9999245665968937,0.8334305408911269
0.999924771583926,0.8342327828809702
0.9999263289859222,0.8343208105382303
0.9999264078314789,0.8345912811403584
0.999926770190598,0.8361909807264692
0.9999269508899191,0.836289380952183
0.9999270815227178,0.8363100776529228
0.9999273696899605,0.8364275013129737
0.9999284299807617,0.8364641821686599
0.9999291594378704,0.8365317124955257
0.9999295988034427,0.8368947919404339
0.9999297232545908,0.837080941358241
0.999929803645074,0.8372306297234761
0.9999299064247894,0.8379508012998893
0.9999299322578535,0.8381431004771758
0.9999299377054326,0.8386441911348779
0.9999299548163466,0.8386854084193396
0.9999304290584636,0.8387932042626157
0.9999306091469339,0.8387942598574932
0.9999310996193977,0.8389076434995473
0.9999311263636349,0.8390450075039264
0.9999312177769969,0.8390701692383258
0.9999318898878937,0.8394413243297408
0.9999320333485141,0.8396785846149575
0.9999321339141343,0.8397067213796705
0.9999323800986317,0.8397402223907047
0.9999323939028131,0.8400701146162681
0.9999323945245939,0.8402130534062646
0.9999326442824897,0.8408486532488422
0.9999326955736209,0.8408536504482279
0.9999336487144455,0.8412235333458413
0.9999336598999903,0.8415262424216956
0.9999338765046174,0.8418782207963541
0.9999339278937818,0.8419487168722105
0.9999344058678409,0.8423732143912426
0.9999346432230054,0.8430981116500191
0.9999351592985992,0.843135294378871
0.9999351631238561,0.843151540094935
0.999936020482108,0.843218058616346
0.9999365181173788,0.8437983976149247
0.9999369330888402,0.8445360312047505
0.999937050114462,0.8450698488949114
0.9999376533179367,0.8452390224191848
0.9999376840625024,0.8453130428129368
0.999937718962995,0.8454525648415956
0.9999377556180122,0.8454589036489691
0.9999377808227032,0.8455602442084506
0.9999379539059863,0.8456941376174929
0.9999380109238029,0.8460117190119
0.9999381739091553,0.8460916761887943
0.9999389533438552,0.8462419350074438
0.9999389912548159,0.8466015681543049
0.9999393623912799,0.8466353622091584
0.9999393896479623,0.8468488832121737
0.9999396640295475,0.8469864101324579
0.9999398751358685,0.8476414287926237
0.9999398891260826,0.8477270052552492
0.9999401148671887,0.8483018038493609
0.9999405580214814,0.8485616503550254
0.999940625379408,0.8486970822163251
0.9999409127179929,0.849058936171035
0.9999414510501039,0.8492083020607817
0.9999422163384638,0.8493781576780716
0.9999424388202871,0.8495840509342641
0.9999424953651055,0.8496786295207837
0.9999425279309989,0.8498271760974977
0.9999428869553947,0.8499584809940958
0.9999430330654812,0.8502106404416265
0.9999432999725528,0.8504016198145524
0.9999433800546194,0.8506722528507655
0.9999435754361292,0.8507080512226237
0.9999440586235985,0.8514926712539588
0.9999440652542011,0.8515353663802924
0.9999446991731327,0.851734377303285
0.9999447806884166,0.8518236125186821
0.9999448463370588,0.8520060553650592
0.9999449833930589,0.852060153294001
0.9999454976480361,0.852099145782766
0.9999460551350773,0.8525699920694252
0.9999465454779444,0.8527559927837092
0.9999467557953535,0.8528046716855403
0.9999468139567743,0.8529657512751029
0.9999468434403475,0.8535934065030949
0.9999470600335915,0.8536367219476191
0.9999470607887074,0.8540193268106698
0.9999475688739976,0.8542537604544865
0.9999477516413248,0.8542613668754856
0.9999479667638699,0.8546170766977117
0.9999485754273222,0.8546918069246755
0.9999487394883424,0.8548653079056272
0.9999488429211584,0.8550284783895032
0.9999488540428307,0.8555724240165822
0.9999497611596729,0.855657674129594
0.9999497707676425,0.8560495636794617
0.9999501925766744,0.8560850058747282
0.9999509964318751,0.8562268703058417
0.9999515591792212,0.8566806339510019
0.9999518526433464,0.8567350143832121
0.9999518612662349,0.8573974736535857
0.9999522032518486,0.8575362871006222
0.999952419107421,0.8575939663866137
0.9999531940752774,0.8578546995426543
0.9999535667738426,0.8579233289981534
0.9999541179784813,0.8580660858378902
0.9999543329094877,0.8581113549157648
0.9999544605667554,0.8582428994254968
0.9999545000073202,0.8583853667592545
0.9999546891326068,0.8585158465069076
0.9999552487959331,0.8588776955360069
0.9999553553918141,0.8590886408500222
0.9999560016469357,0.8593224880375976
0.9999560422422722,0.8599563800414156
0.9999563499024501,0.8600394050810651
0.9999563642409092,0.8603163371555167
0.9999563755997666,0.8607074733400565
0.9999564241427579,0.8608668363660216
0.9999565453464215,0.8610536566332507
0.9999569060045137,0.8611464993774927
0.9999571753847565,0.8612078804208159
0.9999571931904712,0.86129209932492
0.9999578432870332,0.8612984740612808
0.9999579037813183,0.8615758099686858
0.9999586193385399,0.8615838488084332
0.9999587203292284,0.8616701481236441
0.9999588049925133,0.8618982556024292
0.999959078903266,0.8619237233788695
0.999959122964598,0.8619404490637017
0.9999591241176652,0.8619788968641107
0.9999593580551708,0.8621432033124939
0.9999595220878258,0.8626735790131557
0.9999597384258215,0.8629517800535604
0.9999598060077366,0.8630334215494163
0.9999598138990439,0.8630519209039289
0.9999602492728136,0.8633345899716867
0.9999607511199753,0.8634961877700544
0.9999607756627461,0.8635799092979574
0.9999608341992443,0.8641953250375033
0.9999610102351496,0.8641999625849042
0.9999610178238036,0.8643262023329936
0.9999612426539786,0.8644806617601923
0.9999614652539293,0.864534764618667
0.9999615187152561,0.8652805548523762
0.9999615216191197,0.8653041438930322
0.9999615475293523,0.8655764567868565
0.999961655058395,0.8656307752806828
